date,region,Re_estimate,CI_down_Re_estimate,CI_up_Re_estimate
2020-10-22,gr,1.175,1.087,1.264
2020-10-23,gr,1.141,1.052,1.229
2020-10-24,gr,1.113,1.021,1.206
2020-10-25,gr,1.092,0.99,1.194
2020-10-26,gr,1.075,0.96,1.189
2020-10-27,gr,1.057,0.935,1.18
2020-10-28,gr,1.036,0.916,1.156
2020-10-29,gr,1.013,0.902,1.123
2020-10-30,gr,0.991,0.891,1.091
2020-10-31,gr,0.976,0.883,1.069
2020-11-01,gr,0.964,0.877,1.051
2020-11-02,gr,0.952,0.867,1.036
2020-11-03,gr,0.936,0.849,1.023
2020-11-04,gr,0.918,0.823,1.013
2020-11-05,gr,0.904,0.799,1.009
2020-11-06,gr,0.898,0.784,1.012
2020-11-07,gr,0.902,0.786,1.018
2020-11-08,gr,0.912,0.8,1.024
2020-11-09,gr,0.922,0.818,1.027
2020-11-10,gr,0.929,0.831,1.026
2020-11-11,gr,0.931,0.84,1.023
2020-11-12,gr,0.936,0.846,1.026
2020-11-13,gr,0.945,0.852,1.037
2020-11-14,gr,0.959,0.864,1.054
2020-11-15,gr,0.975,0.879,1.07
2020-11-16,gr,0.987,0.89,1.083
2020-11-17,gr,0.992,0.893,1.092
2020-11-18,gr,0.993,0.89,1.095
2020-11-19,gr,0.994,0.887,1.101
2020-11-20,gr,1.001,0.886,1.115
2020-11-21,gr,1.015,0.892,1.138
2020-11-22,gr,1.033,0.903,1.162
2020-11-23,gr,1.049,0.917,1.18
2020-11-24,gr,1.059,0.93,1.188
2020-11-25,gr,1.066,0.94,1.193
2020-11-26,gr,1.073,0.948,1.199
2020-11-27,gr,1.084,0.959,1.208
2020-11-28,gr,1.098,0.972,1.224
2020-11-29,gr,1.11,0.977,1.242
2020-11-30,gr,1.115,0.976,1.254
2020-12-01,gr,1.11,0.969,1.251
2020-12-02,gr,1.099,0.96,1.238
2020-12-03,gr,1.086,0.949,1.224
2020-12-04,gr,1.077,0.941,1.213
2020-12-05,gr,1.071,0.937,1.205
2020-12-06,gr,1.065,0.936,1.195
2020-12-07,gr,1.056,0.931,1.181
2020-12-08,gr,1.04,0.92,1.16
2020-12-09,gr,1.018,0.901,1.135
2020-12-10,gr,0.995,0.879,1.111
2020-12-11,gr,0.973,0.861,1.086
2020-12-12,gr,0.954,0.845,1.063
2020-12-13,gr,0.935,0.829,1.041
2020-12-14,gr,0.914,0.811,1.017
2020-12-15,gr,0.888,0.789,0.987
2020-12-16,gr,0.862,0.766,0.958
2020-12-17,gr,0.842,0.745,0.939
2020-12-18,gr,0.834,0.733,0.934
2020-12-19,gr,0.836,0.733,0.939
2020-12-20,gr,0.843,0.738,0.948
2020-12-21,gr,0.849,0.743,0.955
2020-12-22,gr,0.855,0.749,0.961
2020-12-23,gr,0.865,0.757,0.972
2020-12-24,gr,0.883,0.773,0.993
2020-12-25,gr,0.913,0.801,1.026
2020-12-26,gr,0.95,0.838,1.063
2020-12-27,gr,0.985,0.875,1.095
2020-12-28,gr,1.007,0.903,1.112
2020-12-29,gr,1.012,0.911,1.113
2020-12-30,gr,0.998,0.896,1.1
2020-12-31,gr,0.972,0.865,1.079
2021-01-01,gr,0.941,0.83,1.052
2021-01-02,gr,0.912,0.798,1.026
2021-01-03,gr,0.887,0.773,1.001
2021-01-04,gr,0.864,0.754,0.975
2021-01-05,gr,0.839,0.735,0.943
2021-01-06,gr,0.809,0.711,0.908
2021-01-07,gr,0.781,0.683,0.88
2021-01-08,gr,0.764,0.663,0.866
2021-01-09,gr,0.763,0.659,0.868
2021-01-10,gr,0.776,0.669,0.883
2021-01-11,gr,0.796,0.688,0.903
2021-01-12,gr,0.816,0.709,0.923
2021-01-13,gr,0.833,0.727,0.94
2021-01-14,gr,0.849,0.744,0.954
2021-01-15,gr,0.867,0.762,0.971
2021-01-16,gr,0.887,0.781,0.993
2021-01-17,gr,0.908,0.799,1.017
2021-01-18,gr,0.921,0.812,1.03
2021-01-19,gr,0.923,0.814,1.031
2021-01-20,gr,0.913,0.803,1.022
2021-01-21,gr,0.897,0.786,1.009
2021-01-22,gr,0.884,0.773,0.995
2021-01-23,gr,0.877,0.767,0.987
2021-01-24,gr,0.874,0.766,0.982
2021-01-25,gr,0.871,0.767,0.975
2021-01-26,gr,0.863,0.764,0.963
2021-01-27,gr,0.852,0.755,0.948
2021-01-28,gr,0.838,0.742,0.934
2021-01-29,gr,0.827,0.73,0.924
2021-01-30,gr,0.819,0.72,0.918
2021-01-31,gr,0.814,0.715,0.913
2021-02-01,gr,0.809,0.71,0.909
2021-02-02,gr,0.804,0.703,0.904
2021-02-03,gr,0.799,0.696,0.902
2021-02-04,gr,0.799,0.693,0.904
2021-02-05,gr,0.805,0.696,0.914
2021-02-06,gr,0.818,0.706,0.931
2021-02-07,gr,0.836,0.721,0.951
2021-02-08,gr,0.854,0.737,0.97
2021-02-09,gr,0.868,0.752,0.985
2021-02-10,gr,0.88,0.761,0.998
2021-02-11,gr,0.891,0.769,1.012
2021-02-12,gr,0.907,0.781,1.032
2021-02-13,gr,0.928,0.798,1.057
2021-02-14,gr,0.949,0.818,1.08
2021-02-15,gr,0.963,0.834,1.091
2021-02-16,gr,0.967,0.844,1.09
2021-02-17,gr,0.966,0.851,1.08
2021-02-18,gr,0.965,0.856,1.074
2021-02-19,gr,0.971,0.865,1.078
2021-02-20,gr,0.985,0.882,1.094
2021-02-21,gr,1.004,0.9,1.114
2021-02-22,gr,1.022,0.913,1.133
2021-02-23,gr,1.036,0.916,1.156
2021-02-24,gr,1.045,0.917,1.174
2021-02-25,gr,1.056,0.922,1.19
2021-02-26,gr,1.069,0.931,1.207
2021-02-27,gr,1.083,0.944,1.223
2021-02-28,gr,1.094,0.958,1.231
2021-03-01,gr,1.098,0.968,1.228
2021-03-02,gr,1.092,0.97,1.215
2021-03-03,gr,1.081,0.965,1.197
2021-03-04,gr,1.071,0.958,1.183
2021-03-05,gr,1.067,0.953,1.18
2021-03-06,gr,1.069,0.951,1.186
2021-03-07,gr,1.071,0.947,1.196
2021-03-08,gr,1.071,0.942,1.201
2021-03-09,gr,1.069,0.941,1.197
2021-03-10,gr,1.068,0.946,1.19
2021-03-11,gr,1.075,0.959,1.191
2021-03-12,gr,1.093,0.978,1.209
2021-03-13,gr,1.121,1.002,1.24
2021-03-14,gr,1.152,1.024,1.28
2021-03-15,gr,1.176,1.035,1.316
2021-03-16,gr,1.186,1.036,1.335
2021-03-17,gr,1.183,1.03,1.336
2021-03-18,gr,1.175,1.023,1.327
2021-03-19,gr,1.167,1.018,1.317
2021-03-20,gr,1.159,1.013,1.305
2021-03-21,gr,1.144,1.005,1.283
2021-03-22,gr,1.12,0.992,1.247
2021-03-23,gr,1.084,0.969,1.2
2021-03-24,gr,1.045,0.935,1.155
2021-03-25,gr,1.014,0.903,1.125
2021-03-26,gr,0.999,0.886,1.113
2021-03-27,gr,1.001,0.886,1.117
2021-03-28,gr,1.011,0.891,1.131
2021-03-29,gr,1.022,0.897,1.147
2021-03-30,gr,1.031,0.903,1.159
2021-03-31,gr,1.042,0.913,1.171
2021-04-01,gr,1.056,0.924,1.188
2021-04-02,gr,1.07,0.935,1.205
2021-04-03,gr,1.081,0.943,1.219
2021-04-04,gr,1.09,0.953,1.227
2021-04-05,gr,1.092,0.959,1.226
2021-04-06,gr,1.083,0.955,1.211
2021-04-07,gr,1.065,0.941,1.188
2021-04-08,gr,1.045,0.924,1.165
2021-04-09,gr,1.03,0.913,1.148
2021-04-10,gr,1.021,0.904,1.138
2021-04-11,gr,1.016,0.896,1.135
2021-04-12,gr,1.011,0.889,1.133
2021-04-13,gr,1.007,0.883,1.131
2021-04-14,gr,1.005,0.876,1.134
2021-04-15,gr,1.006,0.87,1.142
2021-04-16,gr,1.009,0.867,1.151
2021-04-17,gr,1.011,0.868,1.155
2021-04-18,gr,1.01,0.868,1.152
2021-04-19,gr,1.002,0.865,1.139
2021-04-20,gr,0.985,0.856,1.114
2021-04-21,gr,0.96,0.839,1.081
2021-04-22,gr,0.934,0.82,1.049
2021-04-23,gr,0.913,0.802,1.025
2021-04-24,gr,0.901,0.79,1.012
2021-04-25,gr,0.896,0.784,1.007
2021-04-26,gr,0.893,0.782,1.004
2021-04-27,gr,0.889,0.776,1.002
2021-04-28,gr,0.882,0.762,1.001
2021-04-29,gr,0.874,0.748,1
2021-04-30,gr,0.871,0.74,1.001
2021-05-01,gr,0.874,0.741,1.006
2021-05-02,gr,0.882,0.75,1.014
2021-05-03,gr,0.892,0.763,1.022
2021-05-04,gr,0.899,0.773,1.025
2021-05-05,gr,0.904,0.778,1.03
2021-05-06,gr,0.911,0.781,1.042
2021-05-07,gr,0.927,0.793,1.061
2021-05-08,gr,0.949,0.814,1.083
2021-05-09,gr,0.972,0.839,1.105
2021-05-10,gr,0.991,0.861,1.122
2021-05-11,gr,1.001,0.871,1.132
2021-05-12,gr,0.999,0.867,1.131
2021-05-13,gr,0.988,0.854,1.123
2021-05-14,gr,0.979,0.842,1.116
2021-05-15,gr,0.976,0.838,1.113
2021-05-16,gr,0.976,0.842,1.111
2021-05-17,gr,0.972,0.844,1.1
2021-05-18,gr,0.957,0.835,1.079
2021-05-19,gr,0.932,0.812,1.051
2021-05-20,gr,0.903,0.785,1.022
2021-05-21,gr,0.881,0.765,0.998
2021-05-22,gr,0.868,0.756,0.981
2021-05-23,gr,0.863,0.755,0.971
2021-05-24,gr,0.858,0.756,0.96
2021-05-25,gr,0.85,0.755,0.944
2021-05-26,gr,0.836,0.747,0.926
2021-05-27,gr,0.817,0.729,0.908
2021-05-28,gr,0.796,0.703,0.888
2021-05-29,gr,0.774,0.674,0.874
2021-05-30,gr,0.755,0.651,0.86
2021-05-31,gr,0.737,0.634,0.84
2021-06-01,gr,0.718,0.619,0.816
2021-06-02,gr,0.7,0.606,0.797
2021-06-03,gr,0.688,0.595,0.787
2021-06-04,gr,0.682,0.586,0.785
2021-06-05,gr,0.683,0.584,0.79
2021-06-06,gr,0.687,0.584,0.799
2021-06-07,gr,0.692,0.584,0.808
2021-06-08,gr,0.693,0.582,0.814
2021-06-09,gr,0.689,0.574,0.815
2021-06-10,gr,0.68,0.562,0.81
2021-06-11,gr,0.671,0.549,0.805
2021-06-12,gr,0.663,0.538,0.801
2021-06-13,gr,0.655,0.526,0.798
2021-06-14,gr,0.643,0.51,0.791
2021-06-15,gr,0.628,0.492,0.781
2021-06-16,gr,0.613,0.473,0.771
2021-06-17,gr,0.602,0.457,0.766
2021-06-18,gr,0.602,0.451,0.775
2021-06-19,gr,0.62,0.46,0.804
2021-06-20,gr,0.662,0.487,0.862
2021-06-21,gr,0.726,0.535,0.946
2021-06-22,gr,0.812,0.601,1.056
2021-06-23,gr,0.919,0.685,1.186
2021-06-24,gr,1.044,0.787,1.336
2021-06-25,gr,1.179,0.902,1.493
2021-06-26,gr,1.306,1.013,1.635
2021-06-27,gr,1.404,1.104,1.74
2021-06-28,gr,1.465,1.165,1.799
2021-06-29,gr,1.49,1.197,1.814
2021-06-30,gr,1.483,1.202,1.793
2021-07-01,gr,1.455,1.188,1.749
2021-07-02,gr,1.418,1.165,1.695
2021-07-03,gr,1.381,1.141,1.643
2021-07-04,gr,1.351,1.122,1.6
2021-07-05,gr,1.327,1.108,1.565
2021-07-06,gr,1.308,1.098,1.537
2021-07-07,gr,1.291,1.088,1.511
2021-07-08,gr,1.275,1.079,1.487
2021-07-09,gr,1.262,1.072,1.467
2021-07-10,gr,1.25,1.066,1.448
2020-02-28,gr,2.272,1.61,3.047
2020-02-29,gr,2.162,1.575,2.841
2020-03-01,gr,2.089,1.561,2.693
2020-03-02,gr,2.049,1.567,2.594
2020-03-03,gr,2.049,1.603,2.548
2020-03-04,gr,2.089,1.673,2.552
2020-03-05,gr,2.146,1.755,2.576
2020-03-06,gr,2.183,1.818,2.581
2020-03-07,gr,2.173,1.838,2.536
2020-03-08,gr,2.124,1.82,2.451
2020-03-09,gr,2.055,1.78,2.349
2020-03-10,gr,1.971,1.724,2.234
2020-03-11,gr,1.876,1.654,2.113
2020-03-12,gr,1.781,1.58,1.994
2020-03-13,gr,1.69,1.508,1.883
2020-03-14,gr,1.601,1.435,1.777
2020-03-15,gr,1.511,1.358,1.672
2020-03-16,gr,1.422,1.282,1.57
2020-03-17,gr,1.337,1.206,1.474
